StacksLocus	SymbioLocus	PercentIdent	Length	Mismatch	GapOpen	QStart	QEnd	Sstart	SEnd	Evalue	BitScore
CLocus_44756_Sample_13_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_13_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_13_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_13_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_13_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_14_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_14_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_14_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_14_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_14_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_14_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_15_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_15_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_15_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_15_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_15_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_15_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_16_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_16_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_16_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_16_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_16_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_16_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_17_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_17_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_17_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_17_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_17_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_17_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_18_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_18_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_18_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_18_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_18_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_18_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_19_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_19_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_19_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_19_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_19_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_19_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_20_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_20_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_20_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_20_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_20_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_20_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_21_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_21_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_21_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_21_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_21_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_21_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_22_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_22_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_22_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_22_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_22_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_22_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_23_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_23_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_23_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_23_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_23_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_23_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_24_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_24_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_24_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_24_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_24_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_24_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_25_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_25_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_25_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_25_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_25_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_25_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_26_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_26_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_26_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_26_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_26_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_26_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_27_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_27_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_27_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_27_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_27_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_27_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_28_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_28_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_28_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_28_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_28_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_28_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_29_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_29_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_29_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_29_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_29_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_29_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_30_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_30_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_30_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_30_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_30_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_30_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_31_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_31_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_31_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_31_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_31_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_31_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_32_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_32_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_32_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_32_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_32_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_32_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_33_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_33_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_33_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_33_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_33_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_33_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_34_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_34_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_34_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_34_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_34_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_34_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_35_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_35_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_35_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_35_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_35_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_35_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_36_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_36_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_36_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_36_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_36_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_36_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_37_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_37_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_37_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_37_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_37_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_37_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_38_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_38_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_38_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_38_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_38_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_38_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_39_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_39_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_39_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_39_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_39_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_39_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_40_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_40_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_40_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_40_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_40_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_40_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_41_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_41_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_41_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_41_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_41_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_41_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_49_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_49_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_49_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_49_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_49_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_49_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_50_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_50_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_50_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_50_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
